wohnflaeche_qm,preis_usd
222.0,695000
324.0,815000
117.1,210000
273.1,635000
226.7,562500
241.5,402500
193.2,555000
184.9,310000
263.8,500000
244.3,430000
262.0,1600000
144.9,627500
216.5,335000
308.4,962000
160.7,299000
288.9,399950
114.3,322000
88.3,430000
175.6,307000
93.8,194000
93.8,180000
217.4,465000
228.5,722500
93.8,470450
153.3,280000
133.8,176250
158.9,560000
256.4,830000
125.4,276900
154.2,625000
275.0,1015000
101.3,463500
288.9,485000
128.2,272000
119.8,305000
183.9,760000
80.8,387500
229.5,352000
198.8,507000
71.5,156000
138.4,580000
233.2,630000
181.2,275000
334.5,835000
221.1,340000
66.9,329350
378.1,1480000
116.1,475000
203.5,719950
75.3,235000
226.7,875000
161.7,380000
137.5,325000
197.0,475000
83.6,152900
110.6,210000
93.8,350000
195.1,505000
187.7,464900
234.1,650000
127.3,369950
142.1,250000
142.1,320000
468.2,2532000
235.0,340000
93.8,440000
111.5,219950
252.7,940000
171.9,399950
217.4,1568000
172.8,528000
180.2,545000
156.1,575000
164.4,235000
166.3,272000
159.8,380000
118.9,195000
157.0,297000
203.5,349000
66.0,320000
175.6,319990
131.0,439900
205.3,429000
143.1,272500
125.4,400000
128.2,462000
82.7,510000
176.5,550000
115.2,150000
160.7,460000
194.2,632500
153.3,361000
105.0,437000
301.0,370000
356.7,884250
111.5,225000
80.8,235000
223.9,767500
144.9,1200000
223.9,715000
213.7,417000
129.1,199000
271.3,875000
127.3,545000
88.3,192500
287.1,822500
222.0,800000
192.3,1250000
536.1,3850000
135.6,295000
140.3,419000
481.2,1195000
318.7,750000
157.9,502000
245.3,1025000
111.5,398500
171.9,700000
140.3,248000
197.9,800000
245.3,383000
278.7,688000
173.7,521000
92.0,365000
186.3,491000
188.6,643000
139.4,279000
142.1,583500
184.9,310000
131.9,310000
130.1,280000
173.7,272000
282.4,870000
166.3,307000
147.7,490000
190.5,399950
392.1,1635000
374.4,989000
164.4,264950
195.1,491500
197.0,345000
241.5,339900
223.0,852000
295.4,585000
259.2,723000
193.2,594000
127.3,405000
259.2,725500
161.7,800000
594.6,1325000
167.2,180500
167.2,325000
110.6,235000
79.9,330000
228.5,678500
183.9,463000
62.2,250000
131.0,655000
172.8,239900
91.0,185000
282.4,1735000
168.2,251700
144.9,400000
195.1,735000
232.3,1700000
48.3,82500
279.6,765000
198.8,292500
222.0,270000
140.3,415000
205.3,950000
201.6,353000
166.3,670950
129.1,280950
171.9,585000
137.5,525000
171.9,605000
311.2,1010000
96.6,245990
261.1,535000
93.8,410000
209.0,550000
167.2,665000
223.0,455000
165.4,440000
197.0,332000
172.8,280000
135.6,570000
114.3,250000
101.1,238000
74.3,265000
110.6,306000
180.2,345000
306.6,765000
240.6,346300
193.2,342500
249.0,501000
155.1,270000
170.0,638000
130.1,460000
257.3,760000
337.2,1085000
96.6,234000
249.9,1650000
187.7,488000
227.6,1550000
188.6,499000
134.7,150000
223.0,333000
266.6,700000
124.5,275000
156.1,330000
171.9,360000
113.3,467000
215.5,568000
299.1,605000
296.4,750000
327.9,760000
190.5,265000
159.8,490000
264.8,360000
210.9,311750
174.7,399000
257.3,347000
417.1,1680000
288.9,585000
219.3,340000
202.5,612000
177.4,230000
210.0,604000
164.4,250000
135.6,258500
193.2,783000
275.0,1050000
299.1,760000
105.9,276000
154.2,550000
132.9,398000
169.1,775000
328.9,1027500
150.5,327000
288.0,564500
139.4,782000
262.0,398000
171.9,257000
145.9,235000
213.7,453000
85.5,535000
148.6,275000
244.3,665000
280.6,670000
138.4,465000
107.8,210000
189.5,265000
144.0,426000
184.9,529219
176.5,600000
356.7,875000
223.0,608000
154.2,220000
562.5,1760000
188.6,295450
78.0,315000
134.7,205000
135.6,310000
186.7,1000000
270.3,525000
174.7,284000
201.6,510000
117.1,405000
183.0,509950
194.2,600000
320.5,990000
105.0,280005
241.5,700000
95.7,330000
157.9,340000
137.5,468000
394.8,1339000
148.6,515000
173.7,245000
133.8,265000
252.7,372400
115.2,390000
94.8,208000
109.6,273000
286.1,455000
162.6,270000
235.0,618000
146.8,213550
217.4,210000
585.3,2750000
223.0,403500
120.8,235000
163.5,287500
141.2,546800
99.4,183000
237.8,560000
118.9,299500
154.2,610000
172.8,288350
88.3,500000
198.8,625000
137.5,418000
210.0,660000
213.7,775000
153.3,429500
184.9,569000
182.1,250000
121.7,225000
227.6,530000
84.5,306000
146.8,517100
165.4,354950
96.6,348000
217.4,522250
159.8,275000
148.6,390000
122.6,260000
218.3,585000
254.6,605000
213.7,342000
404.1,900000
132.9,252000
223.0,357000
87.3,370000
94.8,322500
156.1,210000
124.5,290000
367.9,860000
246.2,302000
197.0,369160
264.8,1185000
264.8,993000
173.7,380000
247.1,635000
110.6,260000
164.4,243000
257.3,1400000
193.2,665000
250.8,898000
204.4,583000
200.7,429000
186.7,471000
351.2,1810000
414.3,739500
164.4,450000
132.9,552500
157.9,437000
170.0,270000
131.0,226740
284.3,446500
169.1,283000
225.8,445000
68.7,250000
71.5,307000
204.4,315000
271.3,555000
189.5,264900
148.6,510000
184.9,328000
170.0,358000
236.0,325000
250.8,1365000
133.8,230000
144.0,545000
231.3,705380
246.2,459000
185.8,815000
319.6,495000
211.8,520000
122.6,430000
192.3,255000
172.8,588000
87.3,350000
212.7,625000
140.3,172500
170.0,554000
287.1,775000
403.2,1187500
297.3,618000
144.9,305000
118.9,232000
187.7,262000
96.6,234000
210.0,500000
79.9,278000
178.4,230000
212.7,500000
192.3,366500
394.8,665000
206.2,1101000
170.9,575000
240.6,674750
288.9,719000
241.5,482000
98.5,254000
116.1,443725
234.1,575000
192.3,469000
120.8,175000
203.5,437000
256.4,550000
158.9,172040
162.6,363000
144.2,282000
218.3,400000
474.7,650000
159.8,365000
182.1,269950
118.0,260000
109.6,193000
207.2,340000
436.6,900000
199.7,371000
223.0,592000
170.0,300000
260.1,449950
194.2,299500
217.4,995000
155.1,335000
184.9,280000
210.9,446000
456.2,1544500
88.3,325000
149.6,450000
180.2,322500
112.4,453000
238.8,655000
157.9,603000
149.6,235000
382.8,968933
267.6,1015000
184.9,435000
117.1,242000
441.3,487000
279.6,810000
223.9,625000
118.9,165000
215.5,335000
113.3,286700
130.1,699000
147.7,280000
206.2,580000
257.3,754800
214.0,525000
148.6,562000
118.9,575000
269.4,808900
274.1,992000
157.9,335000
97.5,473000
277.8,350000
288.0,1600000
115.2,305500
72.5,306000
79.0,233000
143.1,490000
211.8,445000
236.9,355000
164.4,360000
215.5,737500
241.5,985000
145.9,349950
284.3,520000
182.1,355950
303.8,485000
101.3,143000
635.5,3278000
87.3,355000
360.5,1126000
164.4,200000
338.2,913000
293.6,1600000
147.7,409900
119.8,265000
339.6,740000
231.3,306000
136.6,381000
367.9,1220000
296.4,1050000
75.3,408000
276.9,739900
258.3,674250
124.5,438400
458.0,1700000
126.3,703000
122.6,262000
112.4,353000
180.2,500000
293.6,1280000
183.9,332000
215.5,824000
154.2,290000
154.2,700000
100.3,550000
140.3,549000
274.1,1865000
285.2,858000
90.1,345000
198.8,340000
238.8,1215000
117.1,275000
113.3,405000
159.8,432500
198.8,236500
131.9,679000
191.4,543000
122.6,294000
168.2,340500
276.9,1012000
125.4,335000
143.1,425000
233.2,353000
155.1,540000
342.8,640000
122.6,339950
140.3,195000
140.3,322000
173.7,660000
223.0,280000
223.0,300000
108.7,207500
110.6,195000
193.2,700000
199.7,560000
146.8,260000
146.8,575000
220.2,475000
170.9,285000
247.1,753888
203.5,650000
154.2,620000
165.4,526000
65.0,155000
145.9,342000
113.3,390000
292.6,685000
249.9,608000
63.2,179900
348.4,1245000
93.8,166000
158.9,462000
194.2,545000
144.9,415000
144.9,269000
238.8,356500
93.8,225000
94.8,175000
158.9,549000
213.7,535000
184.9,627000
253.6,565000
203.9,392450
144.9,509000
130.1,340000
130.1,537000
342.8,865000
105.9,358000
178.4,595000
231.9,661000
211.8,419950
297.3,490000
81.8,525000
122.6,350000
227.6,552500
96.6,210000
230.4,390000
170.0,336800
133.8,465000
146.8,299900
300.1,715000
168.2,235000
231.8,276000
161.7,265000
156.1,425000
228.5,313000
283.4,715000
151.4,265000
228.5,646000
95.7,175000
316.8,649000
214.6,785000
242.5,890000
216.5,612000
276.9,330000
166.3,493000
273.1,1600000
362.3,1620000
362.3,1650000
162.6,499000
247.1,603500
146.8,530000
218.3,895000
233.2,267345
137.5,275000
159.8,439950
136.6,455000
143.1,630000
262.0,690000
116.1,212000
193.2,231500
481.2,1237500
265.7,378500
251.8,482000
105.9,695000
378.1,965000
158.9,675000
124.5,387000
212.7,347500
172.8,385000
100.3,265000
89.2,406000
91.0,134000
139.4,415000
133.8,375000
239.7,620000
192.3,337500
174.7,565000
224.8,399500
175.6,1065000
178.4,352500
173.7,259000
83.6,320000
200.7,733000
83.6,381500
109.6,343000
83.6,205500
148.6,525000
139.4,300000
99.4,299000
238.8,561000
112.4,450000
171.9,540000
161.7,379000
120.8,230000
185.8,399950
299.1,355000
200.7,580000
197.9,700000
146.8,279900
111.5,210000
352.1,1165000
79.9,290300
476.6,1599950
148.6,490000
196.0,606000
130.1,359950
196.0,677100
132.9,465000
616.9,4500000
282.4,500000
91.0,455000
238.8,705000
191.4,420000
120.8,169575
120.8,250000
156.1,530000
373.5,590000
142.1,257500
108.7,415000
146.8,536000
118.0,246500
137.5,395000
206.2,739000
297.3,1272000
84.5,190000
137.5,305000
350.2,925000
325.2,895000
137.5,656000
154.2,560000
234.1,610000
264.8,645000
200.0,259000
351.2,980000
350.2,872000
334.5,1000000
276.9,900000
215.5,475000
276.9,350000
272.2,840000
189.5,500000
140.3,202500
247.1,523000
161.7,225000
208.1,418200
145.9,356500
232.3,670000
162.6,456150
281.5,471000
156.1,558000
533.3,1380000
113.3,161500
121.7,311000
231.3,470000
206.2,569000
208.1,689000
175.6,271900
171.9,278000
205.3,820000
131.0,399500
175.6,462000
170.0,347500
133.8,562100
88.3,230000
220.2,687000
285.2,725786
120.8,315500
120.8,312000
112.4,343000
66.0,385195
208.1,415000
334.5,461000
182.1,369990
169.1,349950
182.1,285750
162.6,542500
343.7,830000
270.3,705000
118.0,615000
66.9,184500
96.6,412000
205.3,250000
191.4,580000
72.5,220000
208.1,675000
74.3,373500
226.7,662700
135.6,239950
106.8,383000
246.2,485000
241.5,610000
169.1,545000
237.8,780000
159.2,305000
123.6,405000
682.8,1110000
190.5,273000
168.2,326500
128.2,365000
285.2,1000750
74.3,422500
198.8,354450
123.6,320000
95.7,223000
161.7,410000
111.5,438000
138.4,390000
175.6,298500
284.3,749999
301.9,779000
253.6,570000
75.3,385000
208.1,649000
161.7,283000
221.1,699900
143.1,278500
217.4,700000
251.8,535000
121.7,234500
129.1,374150
204.5,397000
182.1,613000
264.8,1150000
174.7,595000
226.7,340000
237.8,388000
131.0,404000
266.6,810000
243.4,405000
275.9,726000
165.4,266000
343.7,722500
116.3,352000
115.2,265000
200.7,856000
189.5,346950
290.8,866059
218.3,410000
145.9,370000
142.1,230000
141.2,400000
125.4,172000
181.2,615000
367.0,860000
189.5,555000
184.9,579000
120.8,385000
188.6,420000
217.4,645000
200.7,549950
257.3,678000
188.6,199000
133.8,604000
160.7,268000
419.0,960000
195.1,509250
167.2,416000
101.3,190000
93.8,212000
189.5,325900
210.9,560000
160.7,275000
230.4,665000
323.3,1505000
159.8,375000
145.9,359950
327.7,340000
78.0,401000
181.2,669000
183.9,638500
150.5,545000
183.9,524000
327.9,1610000
117.1,280000
197.0,828000
126.3,223000
288.0,1289000
220.2,750000
135.6,430000
183.9,711000
179.3,310000
343.7,415000
183.0,274900
229.5,525000
109.6,179500
118.9,478000
128.2,195000
254.6,385000
187.7,401000
263.4,522000
141.2,330000
203.5,503000
156.1,175000
363.7,963990
159.8,845000
62.2,157500
166.3,450000
226.7,925000
85.5,600000
156.1,709000
305.7,1385000
197.0,248000
84.5,245000
92.9,332000
217.4,459950
109.6,425000
193.2,460000
349.3,838300
137.5,256000
284.3,864000
285.2,900000
108.7,145600
269.4,865000
205.3,250250
133.8,162000
183.9,450000
191.4,675500
224.8,697000
319.6,1324050
148.6,490000
205.3,590000
209.0,280000
156.1,515000
105.9,576000
132.9,375000
133.8,478000
155.1,282000
286.1,1400000
399.5,593500
279.6,724950
144.9,306000
178.4,341000
130.1,399950
211.8,534000
360.5,635000
125.4,350000
137.5,856000
155.1,582000
315.9,799000
192.3,423700
452.4,1835000
163.5,322000
374.4,929000
105.0,443000
140.3,441500
288.9,875000
466.4,3600000
68.7,450000
151.4,425000
258.3,660000
184.9,763101
209.0,499000
159.8,521000
83.6,302000
219.3,293000
142.1,335000
134.7,499000
189.5,600000
243.4,720000
109.6,195000
103.1,249000
170.9,334000
252.7,599950
101.3,149900
160.7,700000
108.7,525000
440.4,1049000
182.1,402000
132.9,450000
233.2,520000
131.9,205000
249.0,635000
113.3,210500
99.4,406650
146.8,350000
169.1,425000
333.5,798000
182.1,180000
293.6,1250000
188.6,435000
115.2,355000
498.9,3000000
248.1,685000
152.4,311000
197.9,305000
236.9,675000
337.2,769000
157.0,430000
222.0,516250
218.3,760000
131.9,579950
145.9,476000
148.6,510000
66.9,205000
136.6,240000
259.2,738000
159.8,420000
120.8,455000
234.1,765000
165.4,372000
111.5,160000
277.8,772000
177.4,1125000
127.3,479000
177.4,570000
108.7,350000
116.1,353000
310.3,699000
128.2,265000
72.5,167000
193.2,500000
131.0,700000
48.3,295000
325.2,1010000
78.0,209000
208.1,276000
195.1,380000
162.6,315000
290.8,685530
136.6,254600
133.8,230000
132.9,335000
201.6,550000
106.8,123300
201.6,275436
244.3,325000
231.3,635000
158.9,513000
197.9,580000
87.3,225000
130.1,265000
151.4,313000
127.3,296000
221.1,655500
198.8,250750
183.0,438000
236.9,590000
100.3,329500
285.2,1195000
136.6,415000
336.3,900000
97.5,378000
97.5,474000
122.6,464000
112.4,310000
172.8,580000
262.9,999000
75.3,510000
151.4,650000
81.8,196000
154.2,220000
319.6,855000
196.0,483000
98.5,400000
176.5,435000
76.2,219500
451.5,2950000
190.5,427000
101.3,430000
101.3,685000
178.4,495000
173.7,299950
249.9,390000
200.7,385000
278.7,740000
212.7,991700
209.0,765000
197.9,802000
232.3,950000
213.7,392000
312.2,590000
178.4,425000
226.7,765000
133.8,313500
165.4,320000
138.4,604000
130.1,570000
199.7,639000
177.4,335000
247.1,896000
153.3,259500
183.9,637000
249.9,307450
128.2,535000
232.3,669500
147.7,259000
102.2,441000
136.6,228800
156.1,530000
134.7,524000
187.7,430000
229.5,1325000
114.3,210000
171.9,449000
236.0,945000
90.1,200450
99.4,219950
243.4,659500
196.0,746000
196.0,540000
177.4,485000
62.2,202000
643.8,2525000
186.7,502000
164.4,279000
124.5,409500
154.2,453000
169.1,367000
233.2,550000
144.9,273500
211.8,505000
246.2,770000
229.5,565000
118.0,316000
141.2,160000
121.7,170000
121.7,235000
365.1,1799000
92.0,310000
193.2,285000
89.2,280000
378.1,2298000
255.5,763776
300.1,530000
82.7,362000
92.0,430000
119.8,456500
201.6,445000
123.6,386900
124.5,479000
204.4,525000
234.1,272000
109.6,517000
247.1,615000
116.1,439000
210.9,716000
100.3,308000
150.5,800000
87.3,575000
150.5,219950
218.3,770000
194.2,424950
163.5,387000
190.5,790000
55.7,156000
236.0,580000
194.2,490000
250.8,950000
131.0,400000
108.7,325000
236.0,365000
203.5,255000
361.4,985000
188.6,595000
125.4,427500
180.2,728000
117.1,549950
260.1,650000
286.1,1125000
78.0,203000
79.9,311000
223.0,387500
152.4,370000
98.5,228000
193.2,740000
194.2,200000
115.2,660000
188.6,275000
104.1,708000
118.0,280000
210.0,325000
165.4,495000
165.4,691000
379.0,2288000
197.0,329500
191.4,348000
155.1,425000
100.3,210000
112.4,285000
92.0,222000
159.8,200000
142.1,247500
608.5,1500000
102.2,190000
280.6,975000
295.4,1130000
170.0,283200
236.0,650000
164.4,449500
136.6,400000
53.0,89950
89.2,158800
273.1,870000
92.9,196000
227.6,850000
307.5,775000
155.1,483500
150.5,387000
277.8,900000
115.2,336000
62.2,415000
136.6,380000
122.6,350000
567.6,1320000
226.7,765000
269.4,527000
214.6,524000
103.1,448000
380.9,775000
86.4,176500
224.8,750000
266.6,1265000
137.5,250000
182.1,759000
136.6,640000
228.5,990000
182.1,395000
107.8,275000
177.4,390000
252.7,752500
94.8,450000
83.6,473000
104.1,178500
217.4,485000
131.0,215000
178.4,589000
127.3,325000
147.7,580000
171.9,181100
132.9,345000
180.2,781000
118.0,402500
128.2,426000
159.8,389000
376.3,670000
340.0,1506000
173.7,288400
207.2,700000
187.7,830000
342.8,1899000
134.7,350500
151.4,431000
170.9,485000
150.5,780000
170.9,720000
126.3,415000
193.2,480000
236.9,452250
236.9,316000
107.8,700000
163.5,285000
159.8,575000
213.7,590000
232.3,587500
162.6,364000
175.6,490000
167.2,410000
200.7,520000
128.2,389000
109.6,450000
236.9,325000
99.4,660000
266.6,850000
180.2,285000
80.8,395000
144.0,440000
130.1,249000
112.4,635000
318.7,515000
280.6,1400000
88.3,200000
313.1,1135000
135.6,445000
161.7,555000
159.8,537000
137.5,315000
308.4,805000
324.2,414000
107.8,375000
279.6,401000
95.7,210000
91.0,365000
184.9,178000
166.3,710000
75.3,255000
273.1,528000
453.6,537000
126.3,442000
127.3,375000
197.0,637250
115.2,427500
257.3,700000
154.2,680000
108.7,393820
229.5,525000
121.7,505000
155.1,555565
154.2,650000
325.2,632500
133.8,269000
219.3,405000
321.4,845000
162.6,234000
136.6,638000
158.9,290000
48.3,262000
218.3,270000
221.1,875000
178.4,299000
146.8,551000
285.2,350000
247.1,1901000
157.9,511718
465.4,965000
249.0,475000
252.7,1062000
87.3,252000
334.1,580000
115.2,374950
432.9,739000
158.9,271000
86.4,230000
132.9,210000
153.3,350000
144.9,491500
173.7,325000
122.6,190000
130.1,658600
180.2,299950
185.8,464000
152.4,308000
94.8,625000
151.4,240000
273.1,530000
197.0,1000000
73.4,439000
187.7,575000
142.1,418000
301.9,1208000
272.2,1100000
292.6,1900000
202.5,580000
96.6,380000
81.8,256000
130.1,349950
241.5,691500
147.7,556000
149.6,218000
129.1,425000
344.7,935000
219.3,732000
133.8,805500
130.1,507250
427.4,800000
195.1,600000
186.7,627800
236.9,660000
115.2,153503
194.2,456500
257.3,1306000
330.7,843500
115.2,625000
152.4,527000
366.0,1965000
292.6,1003000
236.9,855000
366.0,725000
53.9,315000
123.6,180000
86.4,700000
98.5,476500
109.6,193000
171.9,295000
76.2,363000
334.5,875000
171.9,257200
208.1,555000
172.8,380000
222.0,282000
189.5,545000
176.5,550000
176.5,921500
204.4,885000
211.8,820000
101.3,289000
62.2,334000
97.5,206000
194.2,491950
188.6,430000
116.1,208000
241.5,245000
59.5,426000
197.0,400000
123.6,553000
69.7,296000
207.2,428000
175.6,325000
76.2,294000
174.7,410000
219.3,590000
171.9,445000
214.6,921000
234.1,496000
74.3,95000
146.8,359000
225.8,452500
218.3,555000
353.0,549900
341.0,569000
165.4,318500
120.3,487028
125.4,240000
133.8,253000
122.6,380000
65.0,250000
233.2,368500
295.4,340000
84.5,400000
145.9,835000
227.6,299000
456.2,1675000
145.9,265000
249.0,437500
194.2,865000
199.7,626000
105.9,247300
393.0,2075000
166.3,425000
288.0,905000
206.2,641250
220.2,675000
378.1,845000
166.3,401500
149.6,395000
262.9,1100000
93.8,145000
144.9,900000
123.6,374500
216.5,850000
89.2,490000
158.9,304000
207.2,400000
157.9,454000
96.6,160000
99.4,542000
334.5,403500
255.5,418000
178.4,406000
164.4,242500
228.5,425000
144.0,613000
135.6,189000
226.7,700000
152.4,750000
119.8,494000
292.6,700000
214.1,705000
98.5,356000
191.4,625000
83.6,144975
361.4,970000
177.4,415000
217.4,485000
269.4,799950
305.7,783350
58.5,430000
502.6,2544750
396.7,975000
157.9,950000
132.9,350000
264.8,637000
200.7,895000
163.5,579000
250.8,314900
79.9,122000
81.8,405000
126.3,553650
164.4,369900
188.6,225000
109.6,160000
225.8,449500
120.8,650000
219.3,542126
111.5,309950
92.9,115000
144.6,221700
175.6,726000
168.2,515000
253.6,756000
285.2,1570000
193.2,442000
150.5,260000
106.8,390000
116.1,459500
132.9,330000
73.4,189000
111.5,280000
196.0,400000
293.6,368000
250.8,390000
76.2,245000
167.2,375000
162.6,465000
143.1,445000
105.0,250000
139.4,475500
148.6,672324
111.5,420000
157.0,515000
210.9,732350
177.4,297500
152.4,475000
197.0,414000
130.1,357250
70.6,289950
99.4,550000
135.6,446000
118.9,279000
153.3,370000
117.1,216000
204.4,1100000
330.7,1280600
105.9,355000
236.9,699000
144.3,412000
105.9,276000
73.4,100000
197.9,955500
129.1,199000
371.6,762000
141.2,425000
153.9,546000
156.1,419600
210.9,735000
229.5,1234570
115.2,445000
161.7,665000
380.0,1290000
234.1,508500
124.5,345950
152.4,207500
278.7,1075000
112.4,640000
168.2,329500
204.4,460000
204.4,1230000
218.3,805000
101.3,200000
211.8,749700
132.9,288000
